,head_eo_model_id,Самосвалы CAT 785C,eo_code,counter_current,motohour_coef
2370,65,Самосвалы CAT 785C,100000065614,84045.247,1.0490775352707065
2371,65,Самосвалы CAT 785C,100000065614,84033.247,1.05091955461028
2372,65,Самосвалы CAT 785C,100000065614,84021.247,1.0529052385285285
2373,65,Самосвалы CAT 785C,100000065614,84009.247,1.0550520762883768
2374,65,Самосвалы CAT 785C,100000065614,83997.247,1.0573805160016874
2375,65,Самосвалы CAT 785C,100000065614,83985.247,1.059914617989102
2376,65,Самосвалы CAT 785C,100000065614,83974.677,1.056863871338335
2377,65,Самосвалы CAT 785C,100000065614,83963.677,1.0553667799320654
2378,65,Самосвалы CAT 785C,100000065614,83951.727,1.0579345088161338
2379,65,Самосвалы CAT 785C,100000065614,83940.197,1.0588079587064978
2380,65,Самосвалы CAT 785C,100000065614,83928.197,1.0620953090790601
2381,65,Самосвалы CAT 785C,100000065614,83917.387,1.0595506720298213
2382,65,Самосвалы CAT 785C,100000065614,83905.967,1.060070671378079
2383,65,Самосвалы CAT 785C,100000065614,83895.057,1.0576764171211437
2384,65,Самосвалы CAT 785C,100000065614,83883.627,1.0582010582011125
2385,65,Самосвалы CAT 785C,100000065614,83872.117,1.0593353931521767
2386,65,Самосвалы CAT 785C,100000065614,83860.187,1.063684712941472
2387,65,Самосвалы CAT 785C,100000065614,83848.827,1.0643015521064072
2388,65,Самосвалы CAT 785C,100000065614,83837.307,1.0664081434803785
2389,65,Самосвалы CAT 785C,100000065614,83828.917,1.039951468931455
2390,65,Самосвалы CAT 785C,100000065614,83817.837,1.0353753235548118
2391,65,Самосвалы CAT 785C,100000065614,83806.547,1.032036121264199
2392,65,Самосвалы CAT 785C,100000065614,83794.807,1.0334645669291487
2393,65,Самосвалы CAT 785C,100000065614,83783.857,1.023745201194344
2394,65,Самосвалы CAT 785C,100000065614,83771.857,1.0286302074403944
2395,65,Самосвалы CAT 785C,100000065614,83760.367,1.024765157984705
2396,65,Самосвалы CAT 785C,100000065614,83748.367,1.033295063145913
2397,65,Самосвалы CAT 785C,100000065614,83736.877,1.0278372591010267
2398,65,Самосвалы CAT 785C,100000065614,83724.877,1.0572687224677737
2399,65,Самосвалы CAT 785C,100000065614,83713.527,
2400,65,Самосвалы CAT 785C,100000065615,86250.241,1.570654530941593
2401,65,Самосвалы CAT 785C,100000065615,86250.191,1.5666120387014189
2402,65,Самосвалы CAT 785C,100000065615,86249.171,1.5630835486474137
2403,65,Самосвалы CAT 785C,100000065615,86242.571,1.5625111553301345
2404,65,Самосвалы CAT 785C,100000065615,86240.021,1.559783712713977
2405,65,Самосвалы CAT 785C,100000065615,86237.271,1.5571575947705163
2406,65,Самосвалы CAT 785C,100000065615,86232.051,1.5558366221422137
2407,65,Самосвалы CAT 785C,100000065615,86227.511,1.554149713005139
2408,65,Самосвалы CAT 785C,100000065615,86221.761,1.553100740290811
2409,65,Самосвалы CAT 785C,100000065615,86214.331,1.5529426787711962
2410,65,Самосвалы CAT 785C,100000065615,86211.411,1.5503774749944985
2411,65,Самосвалы CAT 785C,100000065615,86209.931,1.5470408717884747
2412,65,Самосвалы CAT 785C,100000065615,86209.611,1.54308518703547
2413,65,Самосвалы CAT 785C,100000065615,86207.471,1.5400924674820606
2414,65,Самосвалы CAT 785C,100000065615,86197.221,1.5413997387493168
2415,65,Самосвалы CAT 785C,100000065615,86192.831,1.5395899752358384
2416,65,Самосвалы CAT 785C,100000065615,86189.421,1.5372529359280591
2417,65,Самосвалы CAT 785C,100000065615,86188.741,1.5334592284428328
2418,65,Самосвалы CAT 785C,100000065615,86187.991,1.5297008250200343
2419,65,Самосвалы CAT 785C,100000065615,86186.621,1.5262683466708546
2420,65,Самосвалы CAT 785C,100000065615,86185.641,1.5226267113516458
2421,65,Самосвалы CAT 785C,100000065615,86183.241,1.5197310006734737
2422,65,Самосвалы CAT 785C,100000065615,86176.181,1.5192890228237723
2423,65,Самосвалы CAT 785C,100000065615,86168.321,1.5192686583874226
2424,65,Самосвалы CAT 785C,100000065615,86164.511,1.5170993228582252
2425,65,Самосвалы CAT 785C,100000065615,86160.251,1.5151626438958556
2426,65,Самосвалы CAT 785C,100000065615,86155.351,1.5135594960267347
2427,65,Самосвалы CAT 785C,100000065615,86149.091,1.5126728486810996
2428,65,Самосвалы CAT 785C,100000065615,86143.131,1.5116227107941373
2429,65,Самосвалы CAT 785C,100000065615,86138.341,1.5099452310015309
2430,65,Самосвалы CAT 785C,100000065615,86133.181,1.508459129479256
2431,65,Самосвалы CAT 785C,100000065615,86128.751,1.5065785495043664
2432,65,Самосвалы CAT 785C,100000065615,86121.501,1.5061965735446206
2433,65,Самосвалы CAT 785C,100000065615,86113.291,1.5063266787310323
2434,65,Самосвалы CAT 785C,100000065615,86109.541,1.504065141972856
2435,65,Самосвалы CAT 785C,100000065615,86106.901,1.5012034219739563
2436,65,Самосвалы CAT 785C,100000065615,86101.101,1.5000273219262243
2437,65,Самосвалы CAT 785C,100000065615,86096.311,1.4983047476011206
2438,65,Самосвалы CAT 785C,100000065615,86090.251,1.497257716560078
2439,65,Самосвалы CAT 785C,100000065615,86087.501,1.49442873093069
2440,65,Самосвалы CAT 785C,100000065615,86082.411,1.4928491017916754
2441,65,Самосвалы CAT 785C,100000065615,86077.621,1.491102547876459
2442,65,Самосвалы CAT 785C,100000065615,86073.951,1.4887483730338915
2443,65,Самосвалы CAT 785C,100000065615,86070.811,1.4861035239356182
2444,65,Самосвалы CAT 785C,100000065615,86067.421,1.483586737226206
2445,65,Самосвалы CAT 785C,100000065615,86064.321,1.4809083338731754
2446,65,Самосвалы CAT 785C,100000065615,86061.891,1.4778651658124864
2447,65,Самосвалы CAT 785C,100000065615,86061.441,1.4737587259884721
2448,65,Самосвалы CAT 785C,100000065615,86061.011,1.4696402968412534
2449,65,Самосвалы CAT 785C,100000065615,86055.701,1.4681169222257442
2450,65,Самосвалы CAT 785C,100000065615,85822.961,1.3799617655421201
2451,65,Самосвалы CAT 785C,100000065615,85813.421,1.3804254241882536
2452,65,Самосвалы CAT 785C,100000065615,85805.291,1.380115081471119
2453,65,Самосвалы CAT 785C,100000065615,85799.661,1.3784220909350386
2454,65,Самосвалы CAT 785C,100000065615,85791.561,1.3780868925545966
2455,65,Самосвалы CAT 785C,100000065615,85784.391,1.3772335244412632
2456,65,Самосвалы CAT 785C,100000065615,85777.031,1.3764808377146052
2457,65,Самосвалы CAT 785C,100000065615,85769.251,1.3759577715480609
2458,65,Самосвалы CAT 785C,100000065615,85759.371,1.376606396744962
2459,65,Самосвалы CAT 785C,100000065615,85751.361,1.3762091315475522
2460,65,Самосвалы CAT 785C,100000065615,85750.021,1.37206196003135
2461,65,Самосвалы CAT 785C,100000065615,85749.831,1.3672678207310942
2462,65,Самосвалы CAT 785C,100000065615,85748.361,1.3631855718085364
2463,65,Самосвалы CAT 785C,100000065615,85748.091,1.3584319020621283
2464,65,Самосвалы CAT 785C,100000065615,85742.121,1.356838206466368
2465,65,Самосвалы CAT 785C,100000065615,85730.991,1.358114673441331
2466,65,Самосвалы CAT 785C,100000065615,85728.551,1.3545362752477006
2467,65,Самосвалы CAT 785C,100000065615,85723.751,1.352266718511812
2468,65,Самосвалы CAT 785C,100000065615,85712.381,1.3536665327100872
2469,65,Самосвалы CAT 785C,100000065615,85701.381,1.3548707227518753
2470,65,Самосвалы CAT 785C,100000065615,85689.401,1.3566424606479497
2471,65,Самосвалы CAT 785C,100000065615,85677.781,1.358226294470024
2472,65,Самосвалы CAT 785C,100000065615,85665.861,1.3599982069675367
2473,65,Самосвалы CAT 785C,100000065615,85654.711,1.3613425454811239
2474,65,Самосвалы CAT 785C,100000065615,85643.97,1.3624617874713276
2475,65,Самосвалы CAT 785C,100000065615,85632.66,1.3639241212125361
2476,65,Самосвалы CAT 785C,100000065615,85620.84,1.3657009046044155
2477,65,Самосвалы CAT 785C,100000065615,85608.84,1.367602552858102
2478,65,Самосвалы CAT 785C,100000065615,85596.84,1.3695240816696377
2479,65,Самосвалы CAT 785C,100000065615,85585.49,1.3710755588708832
2480,65,Самосвалы CAT 785C,100000065615,85573.49,1.373035173464509
2481,65,Самосвалы CAT 785C,100000065615,85562.09,1.374650698073104
2482,65,Самосвалы CAT 785C,100000065615,85550.09,1.3766497786955476
2483,65,Самосвалы CAT 785C,100000065615,85538.69,1.378300614335935
2484,65,Самосвалы CAT 785C,100000065615,85526.69,1.3803403940979662
2485,65,Самосвалы CAT 785C,100000065615,85515.31,1.3820151949409236
2486,65,Самосвалы CAT 785C,100000065615,85503.31,1.3840968722498594
2487,65,Самосвалы CAT 785C,100000065615,85491.41,1.3861380714052856
2488,65,Самосвалы CAT 785C,100000065615,85479.41,1.3882653019063846
2489,65,Самосвалы CAT 785C,100000065615,85467.46,1.3903840081835057
2490,65,Самосвалы CAT 785C,100000065615,85455.46,1.3925585385190946
2491,65,Самосвалы CAT 785C,100000065615,85443.69,1.3946077035739852
2492,65,Самосвалы CAT 785C,100000065615,85434.96,1.3946896815458532
2493,65,Самосвалы CAT 785C,100000065615,85426.49,1.394601705705161
2494,65,Самосвалы CAT 785C,100000065615,85414.49,1.3968423413576037
2495,65,Самосвалы CAT 785C,100000065615,85406.76,1.3962712907625778
2496,65,Самосвалы CAT 785C,100000065615,85394.84,1.3984891731719375
2497,65,Самосвалы CAT 785C,100000065615,85383.43,1.4003893812449695
2498,65,Самосвалы CAT 785C,100000065615,85371.46,1.4026898413182936
2499,65,Самосвалы CAT 785C,100000065615,85360.09,1.4046076181021514
2500,65,Самосвалы CAT 785C,100000065615,85232.46,1.429083294844734
2501,65,Самосвалы CAT 785C,100000065615,85220.46,1.4317660323408195
2502,65,Самосвалы CAT 785C,100000065615,85208.8,1.4342268594625416
2503,65,Самосвалы CAT 785C,100000065615,85197.68,1.4363088760092193
2504,65,Самосвалы CAT 785C,100000065615,85186.08,1.4387817465706914
2505,65,Самосвалы CAT 785C,100000065615,85174.16,1.4415314830475885
2506,65,Самосвалы CAT 785C,100000065615,85164.51,1.442556932162263
2507,65,Самосвалы CAT 785C,100000065615,85158.806,1.4405265996789538
2508,65,Самосвалы CAT 785C,100000065615,85158.806,1.4340668391422768
2509,65,Самосвалы CAT 785C,100000065615,85158.806,1.4276070786055999
2510,65,Самосвалы CAT 785C,100000065615,85158.806,1.421147318068923
2511,65,Самосвалы CAT 785C,100000065615,85158.806,1.4146875575322462
2512,65,Самосвалы CAT 785C,100000065615,85158.806,1.4082277969955692
2513,65,Самосвалы CAT 785C,100000065615,85158.806,1.4017680364588923
2514,65,Самосвалы CAT 785C,100000065615,85158.806,1.3953082759222153
2515,65,Самосвалы CAT 785C,100000065615,85158.806,1.3888485153855383
2516,65,Самосвалы CAT 785C,100000065615,85158.806,1.3823887548488614
2517,65,Самосвалы CAT 785C,100000065615,85158.806,1.3759289943121846
2518,65,Самосвалы CAT 785C,100000065615,85158.806,1.3694692337755077
2519,65,Самосвалы CAT 785C,100000065615,85158.806,1.3630094732388307
2520,65,Самосвалы CAT 785C,100000065615,85158.806,1.3565497127021537
2521,65,Самосвалы CAT 785C,100000065615,85158.806,1.3500899521654768
2522,65,Самосвалы CAT 785C,100000065615,85158.806,1.3436301916288
2523,65,Самосвалы CAT 785C,100000065615,85158.806,1.337170431092123
2524,65,Самосвалы CAT 785C,100000065615,85158.806,1.3307106705554461
2525,65,Самосвалы CAT 785C,100000065615,85158.806,1.3242509100187692
2526,65,Самосвалы CAT 785C,100000065615,85158.806,1.3177911494820922
2527,65,Самосвалы CAT 785C,100000065615,85158.806,1.3113313889454152
2528,65,Самосвалы CAT 785C,100000065615,85158.806,1.3048716284087385
2529,65,Самосвалы CAT 785C,100000065615,85158.806,1.2984118678720615
2530,65,Самосвалы CAT 785C,100000065615,85158.806,1.2919521073353846
2531,65,Самосвалы CAT 785C,100000065615,85158.806,1.2854923467987076
2532,65,Самосвалы CAT 785C,100000065615,85158.806,1.2790325862620306
2533,65,Самосвалы CAT 785C,100000065615,85158.806,1.2725728257253537
2534,65,Самосвалы CAT 785C,100000065615,85156.896,1.2674161953372938
2535,65,Самосвалы CAT 785C,100000065615,85145.166,1.2689708429545576
2536,65,Самосвалы CAT 785C,100000065615,85133.326,1.2706216767621423
2537,65,Самосвалы CAT 785C,100000065615,85121.326,1.2724058249376164
2538,65,Самосвалы CAT 785C,100000065615,85109.826,1.2738614034369937
2539,65,Самосвалы CAT 785C,100000065615,85097.826,1.2756905259384848
2540,65,Самосвалы CAT 785C,100000065615,85085.856,1.2775227712830826
2541,65,Самосвалы CAT 785C,100000065615,85073.856,1.2794014116287902
2542,65,Самосвалы CAT 785C,100000065615,85061.966,1.2812256149712586
2543,65,Самосвалы CAT 785C,100000065615,85051.146,1.2822901107089573
2544,65,Самосвалы CAT 785C,100000065615,85039.216,1.2841874637527744
2545,65,Самосвалы CAT 785C,100000065615,85027.726,1.285783291072383
2546,65,Самосвалы CAT 785C,100000065615,85015.866,1.2876782950392949
2547,65,Самосвалы CAT 785C,100000065615,85003.986,1.2896148420809055
2548,65,Самосвалы CAT 785C,100000065615,84991.986,1.2916702644966902
2549,65,Самосвалы CAT 785C,100000065615,84979.986,1.2937550704834406
2550,65,Самосвалы CAT 785C,100000065615,84901.818,1.3044570197655248
2551,65,Самосвалы CAT 785C,100000065615,84889.888,1.3066991621011887
2552,65,Самосвалы CAT 785C,100000065615,84877.888,1.3090333448338811
2553,65,Самосвалы CAT 785C,100000065615,84865.958,1.311344665089477
2554,65,Самосвалы CAT 785C,100000065615,84854.168,1.3135730732973747
2555,65,Самосвалы CAT 785C,100000065615,84842.898,1.3153917701099929
2556,65,Самосвалы CAT 785C,100000065615,84832.071,1.3168560844825934
2557,65,Самосвалы CAT 785C,100000065615,84820.231,1.3192203960426039
2558,65,Самосвалы CAT 785C,100000065615,84808.231,1.321762163761822
2559,65,Самосвалы CAT 785C,100000065615,84796.231,1.3243447336227736
2560,65,Самосвалы CAT 785C,100000065615,84785.327,1.3259891859113624
2561,65,Самосвалы CAT 785C,100000065615,84773.627,1.3283756939846256
2562,65,Самосвалы CAT 785C,100000065615,84761.627,1.331073794484679
2563,65,Самосвалы CAT 785C,100000065615,84750.627,1.3328963935218003
2564,65,Самосвалы CAT 785C,100000065615,84739.007,1.3353224073359313
2565,65,Самосвалы CAT 785C,100000065615,84727.007,1.3381444817320172
2566,65,Самосвалы CAT 785C,100000065615,84715.007,1.3410144604644787
2567,65,Самосвалы CAT 785C,100000065615,84703.587,1.3433777679535972
2568,65,Самосвалы CAT 785C,100000065615,84691.587,1.3463412529172547
2569,65,Самосвалы CAT 785C,100000065615,84679.927,1.3490235897807894
2570,65,Самосвалы CAT 785C,100000065615,84667.927,1.3520879442483276
2571,65,Самосвалы CAT 785C,100000065615,84656.667,1.354466752488907
2572,65,Самосвалы CAT 785C,100000065615,84644.667,1.3576327767088576
2573,65,Самосвалы CAT 785C,100000065615,84632.667,1.3608558671888795
2574,65,Самосвалы CAT 785C,100000065615,84620.667,1.3641375808535718
2575,65,Самосвалы CAT 785C,100000065615,84609.137,1.3669881535338702
2576,65,Самосвалы CAT 785C,100000065615,84597.137,1.3703862313221211
2577,65,Самосвалы CAT 785C,100000065615,84585.137,1.3738478253250617
2578,65,Самосвалы CAT 785C,100000065615,84573.137,1.3773747331926078
2579,65,Самосвалы CAT 785C,100000065615,84561.137,1.380968821057393
2580,65,Самосвалы CAT 785C,100000065615,84549.137,1.384632026827245
2581,65,Самосвалы CAT 785C,100000065615,84537.137,1.3883663636694614
2582,65,Самосвалы CAT 785C,100000065615,84525.137,1.3921739237000448
2583,65,Самосвалы CAT 785C,100000065615,84514.357,1.3946530058811146
2584,65,Самосвалы CAT 785C,100000065615,84502.357,1.398595576941486
2585,65,Самосвалы CAT 785C,100000065615,84490.357,1.4026177151962846
2586,65,Самосвалы CAT 785C,100000065615,84478.357,1.4067218538827115
2587,65,Самосвалы CAT 785C,100000065615,84466.357,1.4109105264738802
2588,65,Самосвалы CAT 785C,100000065615,84454.357,1.4151863718939803
2589,65,Самосвалы CAT 785C,100000065615,84442.357,1.4195521400624755
2590,65,Самосвалы CAT 785C,100000065615,84430.357,1.424010697791807
2591,65,Самосвалы CAT 785C,100000065615,84422.967,1.4226944727963138
2592,65,Самосвалы CAT 785C,100000065615,84410.967,1.4272649045111092
2593,65,Самосвалы CAT 785C,100000065615,84399.967,1.4306320900242504
2594,65,Самосвалы CAT 785C,100000065615,84393.467,1.4281594594965707
2595,65,Самосвалы CAT 785C,100000065615,84386.427,1.4263665891133661
2596,65,Самосвалы CAT 785C,100000065615,84374.917,1.4304805986412306
2597,65,Самосвалы CAT 785C,100000065615,84363.077,1.4351295995479867
2598,65,Самосвалы CAT 785C,100000065615,84351.077,1.4401028644903167
2599,65,Самосвалы CAT 785C,100000065615,84339.077,1.445191126526479
2600,65,Самосвалы CAT 785C,100000065615,84200.097,1.4950859062567914
2601,65,Самосвалы CAT 785C,100000065615,84188.097,1.5017842143537776
2602,65,Самосвалы CAT 785C,100000065615,84176.097,1.5086662590220088
2603,65,Самосвалы CAT 785C,100000065615,84165.317,1.5135998333651672
2604,65,Самосвалы CAT 785C,100000065615,84154.317,1.5190496562798634
2605,65,Самосвалы CAT 785C,100000065615,84143.867,1.5236467845001043
2606,65,Самосвалы CAT 785C,100000065615,84131.867,1.5312110651667603
2607,65,Самосвалы CAT 785C,100000065615,84120.467,1.5378700499807723
2608,65,Самосвалы CAT 785C,100000065615,84108.467,1.5458649969342777
2609,65,Самосвалы CAT 785C,100000065615,84096.467,1.5541012051828476
2610,65,Самосвалы CAT 785C,100000065615,84084.467,1.5625897627391232
2611,65,Самосвалы CAT 785C,100000065615,84073.537,1.5691656363083284
2612,65,Самосвалы CAT 785C,100000065615,84061.537,1.5781479119130548
2613,65,Самосвалы CAT 785C,100000065615,84050.107,1.586210119433073
2614,65,Самосвалы CAT 785C,100000065615,84038.107,1.595755507459746
2615,65,Самосвалы CAT 785C,100000065615,84026.107,1.6056169003593288
2616,65,Самосвалы CAT 785C,100000065615,84014.377,1.615198569876286
2617,65,Самосвалы CAT 785C,100000065615,84002.377,1.6257264073585713
2618,65,Самосвалы CAT 785C,100000065615,83990.377,1.6366208422503743
2619,65,Самосвалы CAT 785C,100000065615,83979.017,1.6463455112743561
2620,65,Самосвалы CAT 785C,100000065615,83967.017,1.657993737469294
2621,65,Самосвалы CAT 785C,100000065615,83955.017,1.670069509761176
2622,65,Самосвалы CAT 785C,100000065615,83943.017,1.6825968077399316
2623,65,Самосвалы CAT 785C,100000065615,83931.017,1.6956014384034532
2624,65,Самосвалы CAT 785C,100000065615,83919.017,1.70911121361461
2625,65,Самосвалы CAT 785C,100000065615,83907.017,1.7231561486469609
2626,65,Самосвалы CAT 785C,100000065615,83899.587,1.7244980657882711
2627,65,Самосвалы CAT 785C,100000065615,83889.417,1.733912437421912
2628,65,Самосвалы CAT 785C,100000065615,83877.417,1.7491952487137012
2629,65,Самосвалы CAT 785C,100000065615,83866.527,1.7616626133097502
2630,65,Самосвалы CAT 785C,100000065615,83854.527,1.7781793539643098
2631,65,Самосвалы CAT 785C,100000065615,83843.647,1.7917215826874133
2632,65,Самосвалы CAT 785C,100000065615,83831.727,1.8093577722282528
2633,65,Самосвалы CAT 785C,100000065615,83820.097,1.826783185115983
2634,65,Самосвалы CAT 785C,100000065615,83808.117,1.8462813014705284
2635,65,Самосвалы CAT 785C,100000065615,83796.117,1.8667986625317072
2636,65,Самосвалы CAT 785C,100000065615,83784.287,1.8876711478158483
2637,65,Самосвалы CAT 785C,100000065615,83772.287,1.9102804928523884
2638,65,Самосвалы CAT 785C,100000065615,83760.287,1.9340716782645848
2639,65,Самосвалы CAT 785C,100000065615,83748.997,1.956033895655858
2640,65,Самосвалы CAT 785C,100000065615,83737.037,1.982174197322712
2641,65,Самосвалы CAT 785C,100000065615,83725.037,2.0099791216957676
2642,65,Самосвалы CAT 785C,100000065615,83713.037,2.0394042026294006
2643,65,Самосвалы CAT 785C,100000065615,83702.067,2.0652756818777376
2644,65,Самосвалы CAT 785C,100000065615,83695.377,2.0698839495212584
2645,65,Самосвалы CAT 785C,100000065615,83683.607,2.1022081029140587
2646,65,Самосвалы CAT 785C,100000065615,83672.247,2.1342243899809956
2647,65,Самосвалы CAT 785C,100000065615,83660.927,2.168021680216837
2648,65,Самосвалы CAT 785C,100000065615,83650.177,2.2004154430198777
2649,65,Самосвалы CAT 785C,100000065615,83639.847,2.2320967241914316
2650,65,Самосвалы CAT 785C,100000065615,83489.367,3.1878436893978224
2651,65,Самосвалы CAT 785C,100000065615,83478.087,3.3232543024274888
2652,65,Самосвалы CAT 785C,100000065615,83467.062,3.471761798565414
2653,65,Самосвалы CAT 785C,100000065615,83455.532,3.653322969296431
2654,65,Самосвалы CAT 785C,100000065615,83447.002,3.784710318820933
2655,65,Самосвалы CAT 785C,100000065615,83438.392,3.9347129116874044
2656,65,Самосвалы CAT 785C,100000065615,83429.392,4.117280099812683
2657,65,Самосвалы CAT 785C,100000065615,83424.312,4.189671971419173
2658,65,Самосвалы CAT 785C,100000065615,83424.312,4.092237739525704
2659,65,Самосвалы CAT 785C,100000065615,83424.312,3.994803507632235
2660,65,Самосвалы CAT 785C,100000065615,83424.312,3.897369275738766
2661,65,Самосвалы CAT 785C,100000065615,83424.312,3.799935043845297
2662,65,Самосвалы CAT 785C,100000065615,83424.312,3.7025008119518277
2663,65,Самосвалы CAT 785C,100000065615,83424.312,3.605066580058358
2664,65,Самосвалы CAT 785C,100000065615,83424.312,3.507632348164889
2665,65,Самосвалы CAT 785C,100000065615,83424.312,3.41019811627142
2666,65,Самосвалы CAT 785C,100000065615,83424.312,3.3127638843779508
2667,65,Самосвалы CAT 785C,100000065615,83424.312,3.2153296524844817
2668,65,Самосвалы CAT 785C,100000065615,83424.312,3.1178954205910125
2669,65,Самосвалы CAT 785C,100000065615,83424.312,3.0204611886975434
2670,65,Самосвалы CAT 785C,100000065615,83424.312,2.9230269568040743
2671,65,Самосвалы CAT 785C,100000065615,83424.312,2.825592724910605
2672,65,Самосвалы CAT 785C,100000065615,83424.312,2.728158493017136
2673,65,Самосвалы CAT 785C,100000065615,83424.312,2.630724261123667
2674,65,Самосвалы CAT 785C,100000065615,83424.312,2.533290029230198
2675,65,Самосвалы CAT 785C,100000065615,83424.312,2.4358557973367287
2676,65,Самосвалы CAT 785C,100000065615,83424.312,2.3384215654432596
2677,65,Самосвалы CAT 785C,100000065615,83424.312,2.2409873335497905
2678,65,Самосвалы CAT 785C,100000065615,83424.312,2.046118869762852
2679,65,Самосвалы CAT 785C,100000065615,83424.312,1.948684637869383
2680,65,Самосвалы CAT 785C,100000065615,83422.522,1.8785531844772905
2681,65,Самосвалы CAT 785C,100000065615,83414.912,1.8987341772152773
2682,65,Самосвалы CAT 785C,100000065615,83410.682,1.8625034237195488
2683,65,Самосвалы CAT 785C,100000065615,83402.372,1.8968583283935763
2684,65,Самосвалы CAT 785C,100000065615,83396.762,1.8826482585503495
2685,65,Самосвалы CAT 785C,100000065615,83388.852,1.915621436716141
2686,65,Самосвалы CAT 785C,100000065615,83385.382,1.852071708417518
2687,65,Самосвалы CAT 785C,100000065615,83381.682,1.7881534831739982
2688,65,Самосвалы CAT 785C,100000065615,83379.232,1.6905737704917654
2689,65,Самосвалы CAT 785C,100000065615,83373.812,1.6515276630882774
2690,65,Самосвалы CAT 785C,100000065615,83371.322,1.5391192817443735
2691,65,Самосвалы CAT 785C,100000065615,83366.542,1.4681143905796123
2692,65,Самосвалы CAT 785C,100000065615,83361.932,1.3820335636722871
2693,65,Самосвалы CAT 785C,100000065615,83357.282,1.2827365045429187
2694,65,Самосвалы CAT 785C,100000065615,83352.502,1.1684518013633924
2695,65,Самосвалы CAT 785C,100000065615,83344.622,1.1042097998619442
2696,65,Самосвалы CAT 785C,100000065615,83336.152,1.0285714285714285
2697,65,Самосвалы CAT 785C,100000065615,83324.152,1.0434782608695652
2698,65,Самосвалы CAT 785C,100000065615,83313.092,1.0050251256279448
2699,65,Самосвалы CAT 785C,100000065615,83301.152,
2700,65,Самосвалы CAT 785C,100000065616,89048.709,1.1186942800267672
2701,65,Самосвалы CAT 785C,100000065616,89037.802,1.1187428452492485
2702,65,Самосвалы CAT 785C,100000065616,89026.652,1.11885733554464
2703,65,Самосвалы CAT 785C,100000065616,89015.795,1.1188930418172978
2704,65,Самосвалы CAT 785C,100000065616,89004.325,1.1190955143650072
2705,65,Самосвалы CAT 785C,100000065616,88994.215,1.1189285163898954
2706,65,Самосвалы CAT 785C,100000065616,88983.195,1.1190092179116662
2707,65,Самосвалы CAT 785C,100000065616,88971.555,1.119260211107364
2708,65,Самосвалы CAT 785C,100000065616,88960.365,1.1193889707292064
2709,65,Самосвалы CAT 785C,100000065616,88948.515,1.1197003496724751
2710,65,Самосвалы CAT 785C,100000065616,88936.965,1.1199305919559088
2711,65,Самосвалы CAT 785C,100000065616,88925.115,1.1202453644400352
2712,65,Самосвалы CAT 785C,100000065616,88913.665,1.1204506834078725
2713,65,Самосвалы CAT 785C,100000065616,88901.795,1.1207744003172067
2714,65,Самосвалы CAT 785C,100000065616,88890.305,1.1209936279704935
2715,65,Самосвалы CAT 785C,100000065616,88879.239,1.1210950463679017
2716,65,Самосвалы CAT 785C,100000065616,88867.969,1.1212544788012853
2717,65,Самосвалы CAT 785C,100000065616,88855.969,1.1216210598714396
2718,65,Самосвалы CAT 785C,100000065616,88844.579,1.1218169391831228
2719,65,Самосвалы CAT 785C,100000065616,88833.747,1.121855327786721
2720,65,Самосвалы CAT 785C,100000065616,88822.247,1.122084352996152
2721,65,Самосвалы CAT 785C,100000065616,88810.247,1.122457744079126
2722,65,Самосвалы CAT 785C,100000065616,88798.607,1.122730095122746
2723,65,Самосвалы CAT 785C,100000065616,88786.667,1.1230904577568004
2724,65,Самосвалы CAT 785C,100000065616,88775.087,1.1233490202714629
2725,65,Самосвалы CAT 785C,100000065616,88764.361,1.123361667526725
2726,65,Самосвалы CAT 785C,100000065616,88752.711,1.1236428791848552
2727,65,Самосвалы CAT 785C,100000065616,88741.221,1.1238791368130872
2728,65,Самосвалы CAT 785C,100000065616,88729.361,1.1242250459123628
2729,65,Самосвалы CAT 785C,100000065616,88717.651,1.1245290642994157
2730,65,Самосвалы CAT 785C,100000065616,88706.381,1.1247053735312567
2731,65,Самосвалы CAT 785C,100000065616,88694.441,1.1250806583560222
2732,65,Самосвалы CAT 785C,100000065616,88683.339,1.1252098903631516
2733,65,Самосвалы CAT 785C,100000065616,88672.961,1.1251246947174902
2734,65,Самосвалы CAT 785C,100000065616,88661.531,1.1253525667601914
2735,65,Самосвалы CAT 785C,100000065616,88649.551,1.1257463451114147
2736,65,Самосвалы CAT 785C,100000065616,88643.331,1.118027203731443
2737,65,Самосвалы CAT 785C,100000065616,88642.001,1.1152276776715078
2738,65,Самосвалы CAT 785C,100000065616,88634.801,1.114168374426741
2739,65,Самосвалы CAT 785C,100000065616,88623.221,1.114409795030493
2740,65,Самосвалы CAT 785C,100000065616,88611.641,1.1146527166841134
2741,65,Самосвалы CAT 785C,100000065616,88600.957,1.114628202839721
2742,65,Самосвалы CAT 785C,100000065616,88589.987,1.1146896272567577
2743,65,Самосвалы CAT 785C,100000065616,88578.377,1.114944673985685
2744,65,Самосвалы CAT 785C,100000065616,88566.727,1.1152134516916135
2745,65,Самосвалы CAT 785C,100000065616,88556.256,1.1151255388274652
2746,65,Самосвалы CAT 785C,100000065616,88544.816,1.1153324866283119
2747,65,Самосвалы CAT 785C,100000065616,88534.234,1.1152783260955421
2748,65,Самосвалы CAT 785C,100000065616,88522.584,1.115551436107453
2749,65,Самосвалы CAT 785C,100000065616,88510.724,1.1158909605657836
