level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039744,11-RUD-CGTR-SETT-UCTT-EX03,Экскаватор гидравлический №12,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039785,11-RUD-CGTR-SETT-UCTT-EX03,Экскаватор гидравлический №12,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039823,11-RUD-CGTR-SETT-UCTT-EX03,Экскаватор гидравлический №12,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,109,Экскаватор гидравл. PC400-7,,,Экскаватор гидравл. PC400-7 №13,100000058934,11-RUD-CGTR-SETT-UCTT-EX04,Экскаватор гидравлический №13,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-08-23,2024-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,"1,0",ДВС,Двигатель внутр.сгорания №325744,100000039694,11-RUD-CGTR-SETT-UCTT-EX04,Экскаватор гидравлический №13,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039745,11-RUD-CGTR-SETT-UCTT-EX04,Экскаватор гидравлический №13,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039786,11-RUD-CGTR-SETT-UCTT-EX04,Экскаватор гидравлический №13,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039824,11-RUD-CGTR-SETT-UCTT-EX04,Экскаватор гидравлический №13,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,109,Экскаватор гидравл. PC400-7,,,Экскаватор гидравл. PC400-7 №14,100000058935,11-RUD-CGTR-SETT-UCTT-EX05,Экскаватор гидравлический №14,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-08-23,2024-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,"1,0",ДВС,Двигатель внутр.сгорания №325747,100000039695,11-RUD-CGTR-SETT-UCTT-EX05,Экскаватор гидравлический №14,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039746,11-RUD-CGTR-SETT-UCTT-EX05,Экскаватор гидравлический №14,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039787,11-RUD-CGTR-SETT-UCTT-EX05,Экскаватор гидравлический №14,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039826,11-RUD-CGTR-SETT-UCTT-EX05,Экскаватор гидравлический №14,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,109,Экскаватор гидравл. PC400-7,,,Экскаватор гидравл. PC400-7 №15,100000058936,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2012-08-23,2024-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,"1,0",ДВС,Двигатель внутр.сгорания №325813,100000039696,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039747,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039788,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039827,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,,,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Гидромолот Delta FX-45S №1146052102,100000099903,11-RUD-CGTR-SETT-UCTT-EX06,Экскаватор гидравлический №15,11-RUD-CGTR-SETT-UCTT-EXCV,,2022-04-06,2032-04-03,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,102,Экскаватор гидравл. ЕК 270LC,,,Экскаватор гидравл. ЕК 270LC №17,100000058920,11-RUD-CGTR-SETT-UCTT-EX07,Экскаватор гидравлический №17,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2010-08-10,2022-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,"1,0",ДВС,Двигатель внутр.сгорания №70239548,100000039692,11-RUD-CGTR-SETT-UCTT-EX07,Экскаватор гидравлический №17,11-RUD-CGTR-SETT-UCTT-EXCV,,2010-08-10,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Рукоять,100000039743,11-RUD-CGTR-SETT-UCTT-EX07,Экскаватор гидравлический №17,11-RUD-CGTR-SETT-UCTT-EXCV,,2010-08-10,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Стрела,100000039783,11-RUD-CGTR-SETT-UCTT-EX07,Экскаватор гидравлический №17,11-RUD-CGTR-SETT-UCTT-EXCV,,2010-08-10,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Ковш,100000039822,11-RUD-CGTR-SETT-UCTT-EX07,Экскаватор гидравлический №17,11-RUD-CGTR-SETT-UCTT-EXCV,,2010-08-10,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,102,Экскаватор гидравл. ЕК 270LC,,,Экскаватор гидравл. ЕК 270LC №3608,100000026794,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-11-01,2026-11-30,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,S00,Узлы,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Гидромолот,100000039667,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-11-01,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,"1,0",ДВС,Двигатель внутр.сгорания,100000039679,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-02-01,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Рукоять,100000039729,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-11-01,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Стрела,100000039770,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-11-01,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,,,960008398,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Компьютер пром. бортовой MOBL-D2,100000098811,11-RUD-CGTR-SETT-UCTT-EX08,Экскаватор гидравлический №3608,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-14,2027-07-12,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,109,Экскаватор гидравл. PC400-7,,,Экскаватор гидравл. PC400-7 №3609,100000026788,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2019-07-06,2029-07-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стенка,100000039848,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-07-06,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Челюсть,100000039867,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-07-06,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,"1,0",ДВС,Двигатель внутр.сгорания №328940,100000039678,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039728,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-07-06,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039769,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-07-06,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039810,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-07-06,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,,,960008398,0,no_data,109,Экскаватор гидравл. PC400-7,,,Компьютер пром. бортовой MOBL-D2,100000098803,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-14,2027-07-12,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,102,Экскаватор гидравл. ЕК 270LC,,,Экскаватор гидравл. ЕК 270LC №601,100000059018,11-RUD-CGTR-SETT-UCTT-EX10,Экскаватор гидравлический №601,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2015-11-14,2022-11-30,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Гидромолот,100000039671,11-RUD-CGTR-SETT-UCTT-EX10,Экскаватор гидравлический №601,11-RUD-CGTR-SETT-UCTT-EXCV,,2015-11-14,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Рукоять,100000039750,11-RUD-CGTR-SETT-UCTT-EX10,Экскаватор гидравлический №601,11-RUD-CGTR-SETT-UCTT-EXCV,,2015-11-14,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Стрела,100000039791,11-RUD-CGTR-SETT-UCTT-EX10,Экскаватор гидравлический №601,11-RUD-CGTR-SETT-UCTT-EXCV,,2015-11-14,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,"1,0",ДВС,Двигатель внутр.сгорания №МО684998,100000078831,11-RUD-CGTR-SETT-UCTT-EX10,Экскаватор гидравлический №601,11-RUD-CGTR-SETT-UCTT-EXCV,,2021-07-16,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,102,Экскаватор гидравл. ЕК 270LC,,,Экскаватор гидравл. ЕК 270LC №604,100000059035,11-RUD-CGTR-SETT-UCTT-EX11,Экскаватор гидравлический №604,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2016-11-20,2022-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Гидромолот,100000039672,11-RUD-CGTR-SETT-UCTT-EX11,Экскаватор гидравлический №604,11-RUD-CGTR-SETT-UCTT-EXCV,,2016-11-20,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Рукоять,100000039751,11-RUD-CGTR-SETT-UCTT-EX11,Экскаватор гидравлический №604,11-RUD-CGTR-SETT-UCTT-EXCV,,2016-11-20,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Стрела,100000039792,11-RUD-CGTR-SETT-UCTT-EX11,Экскаватор гидравлический №604,11-RUD-CGTR-SETT-UCTT-EXCV,,2016-11-20,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,"1,0",ДВС,Двигатель внутр.сгорания №МО684320,100000078832,11-RUD-CGTR-SETT-UCTT-EX11,Экскаватор гидравлический №604,11-RUD-CGTR-SETT-UCTT-EXCV,,2021-08-01,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,109,Экскаватор гидравл. PC400-7,,,Экскаватор гидравл. PC400-7 №605,100000059053,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2017-07-21,2027-07-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,S01,Узлы. ДВС,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,"1,0",ДВС,Двигатель внутр.сгорания №328178,100000039704,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-13,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стенка,100000039858,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-21,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Челюсть,100000039878,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-21,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039755,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-21,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039796,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-21,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039834,11-RUD-CGTR-SETT-UCTT-EX12,Экскаватор гидравлический №605,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-07-21,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004003,102,Экскаватор гидравл. ЕК 270LC,102,Экскаватор гидравл. ЕК 270LC,,,Экскаватор гидравл. ЕК 270LC №606,100000059051,11-RUD-CGTR-SETT-UCTT-EX13,Экскаватор гидравлический №606,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2017-08-31,2022-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Гидромолот,100000039673,11-RUD-CGTR-SETT-UCTT-EX13,Экскаватор гидравлический №606,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-11-01,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010729,0,no_data,102,Экскаватор гидравл. ЕК 270LC,"1,0",ДВС,Двигатель внутр.сгорания,100000039702,11-RUD-CGTR-SETT-UCTT-EX13,Экскаватор гидравлический №606,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-11-01,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Рукоять,100000039753,11-RUD-CGTR-SETT-UCTT-EX13,Экскаватор гидравлический №606,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-08-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,102,Экскаватор гидравл. ЕК 270LC,,,Стрела,100000039793,11-RUD-CGTR-SETT-UCTT-EX13,Экскаватор гидравлический №606,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-08-31,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960000015,109,Экскаватор гидравл. PC400-7,109,Экскаватор гидравл. PC400-7,,,Экскаватор гидравл. PC400-7 №607,100000059052,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2017-12-25,2027-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,S01,Узлы. ДВС,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,"1,0",ДВС,Двигатель внутр.сгорания №328408,100000039703,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2014-12-31,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стенка,100000039857,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-12-25,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Челюсть,100000039877,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-12-25,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Рукоять,100000039754,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-12-25,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Стрела,100000039794,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-12-25,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,109,Экскаватор гидравл. PC400-7,,,Ковш,100000039833,11-RUD-CGTR-SETT-UCTT-EX14,Экскаватор гидравлический №607,11-RUD-CGTR-SETT-UCTT-EXCV,,2017-12-25,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004008,103,Экскаватор гидравл. ЕК 450FS,103,Экскаватор гидравл. ЕК 450FS,,,Экскаватор гидравл. ЕК 450FS №04,100000030461,11-RUD-CGTR-SETT-UCTT-EX18,Экскаватор гидравлический №04,11-RUD-CGTR-SETT-UCTT-EXCV,СИНХ,2011-11-05,2022-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,103,Экскаватор гидравл. ЕК 450FS,,,Рукоять,100000039735,11-RUD-CGTR-SETT-UCTT-EX18,Экскаватор гидравлический №04,11-RUD-CGTR-SETT-UCTT-EXCV,,2011-11-05,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,103,Экскаватор гидравл. ЕК 450FS,,,Стрела,100000039776,11-RUD-CGTR-SETT-UCTT-EX18,Экскаватор гидравлический №04,11-RUD-CGTR-SETT-UCTT-EXCV,,2011-11-05,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,103,Экскаватор гидравл. ЕК 450FS,,,Ковш,100000039815,11-RUD-CGTR-SETT-UCTT-EX18,Экскаватор гидравлический №04,11-RUD-CGTR-SETT-UCTT-EXCV,,2011-11-05,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010757,0,no_data,103,Экскаватор гидравл. ЕК 450FS,"1,0",ДВС,Двигатель внутр.сгорания,100000039684,11-RUD-CGTR-SETT-UCTT-EX18,Экскаватор гидравлический №04,11-RUD-CGTR-SETT-UCTT-EXCV,,2019-09-01,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,E03_01,Экскаваторы гидравлические,960004008,103,Экскаватор гидравл. ЕК 450FS,103,Экскаватор гидравл. ЕК 450FS,,,Экскаватор гидравл. ЕК 450FS №05,100000030466,11-RUD-CGTR-SETT-UCTT-EX19,Экскаватор гидравлический №05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2022-12-31,0,head,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960010757,0,no_data,103,Экскаватор гидравл. ЕК 450FS,"1,0",ДВС,Двигатель внутр.сгорания №ВО450129,100000039687,11-RUD-CGTR-SETT-UCTT-EX19,Экскаватор гидравлический №05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2030-01-01,0,component,"15000,0"
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,103,Экскаватор гидравл. ЕК 450FS,,,Рукоять,100000039737,11-RUD-CGTR-SETT-UCTT-EX19,Экскаватор гидравлический №05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,103,Экскаватор гидравл. ЕК 450FS,,,Стрела,100000039778,11-RUD-CGTR-SETT-UCTT-EX19,Экскаватор гидравлический №05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2030-01-01,0,component,
Олимпиадинский ГОК,E03_01,Экскаваторы гидравлические,no_data,no_data,960002400,0,no_data,103,Экскаватор гидравл. ЕК 450FS,,,Ковш,100000039817,11-RUD-CGTR-SETT-UCTT-EX19,Экскаватор гидравлический №05,11-RUD-CGTR-SETT-UCTT-EXCV,,2012-03-14,2030-01-01,0,component,
