Документ измерений,Дата,Момент измерений,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
28032154,2021-12-24,19:30:00,"805968,240",км,100000062391
28032134,2021-12-24,19:30:00,"853835,714",км,100000062390
28032119,2021-12-24,19:30:00,"65200,596",МТЧ,100000062390
28032059,2021-12-24,19:30:00,"729805,010",км,100000062389
28032088,2021-12-24,19:30:00,"55100,987",МТЧ,100000062389
28031959,2021-12-24,19:30:00,"750379,806",км,100000062388
28032064,2021-12-24,19:30:00,"57815,948",МТЧ,100000062388
28032045,2021-12-24,19:30:00,"708300,812",км,100000062387
28032034,2021-12-24,19:30:00,"54970,015",МТЧ,100000062387
28031936,2021-12-24,19:30:00,"713465,775",км,100000062386
28031916,2021-12-24,19:30:00,"54836,186",МТЧ,100000062386
28032001,2021-12-24,19:30:00,"701833,275",км,100000062385
28031993,2021-12-24,19:30:00,"51220,209",МТЧ,100000062385
28031870,2021-12-24,19:30:00,"971078,241",км,100000062384
28031945,2021-12-24,19:30:00,"78715,494",МТЧ,100000062384
28031925,2021-12-24,19:30:00,"1029957,988",км,100000062383
28031905,2021-12-24,19:30:00,"80501,282",МТЧ,100000062383
28031820,2021-12-24,19:30:00,"1049212,428",км,100000062382
28031876,2021-12-24,19:30:00,"79365,123",МТЧ,100000062382
28031856,2021-12-24,19:30:00,"1018461,188",км,100000062381
28031841,2021-12-24,19:30:00,"80532,427",МТЧ,100000062381
28031831,2021-12-24,19:30:00,"1011049,745",км,100000062380
28031822,2021-12-24,19:30:00,"79417,979",МТЧ,100000062380
28031807,2021-12-24,19:30:00,"1221911,853",км,100000062379
28031793,2021-12-24,19:30:00,"94768,379",МТЧ,100000062379
28031737,2021-12-24,19:30:00,"1210098,218",км,100000062377
28031719,2021-12-24,19:30:00,"95546,079",МТЧ,100000062377
28031703,2021-12-24,19:30:00,"1192992,502",км,100000062376
28031688,2021-12-24,19:30:00,"94016,979",МТЧ,100000062376
28031597,2021-12-24,19:30:00,"1209867,172",км,100000062373
28031559,2021-12-24,19:30:00,"95916,862",МТЧ,100000062373
28031648,2021-12-24,19:30:00,"1189067,980",км,100000062372
28031626,2021-12-24,19:30:00,"95902,324",МТЧ,100000062372
28031611,2021-12-24,19:30:00,"1207921,748",км,100000062371
28031580,2021-12-24,19:30:00,"96799,304",МТЧ,100000062371
28031587,2021-12-24,19:30:00,"1219829,336",км,100000062370
28031549,2021-12-24,19:30:00,"100490,750",МТЧ,100000062370
28031534,2021-12-24,19:30:00,"1221040,099",км,100000062369
28031522,2021-12-24,19:30:00,"96897,872",МТЧ,100000062369
28031435,2021-12-24,19:30:00,"1197693,114",км,100000028868
28031417,2021-12-24,19:30:00,"95823,386",МТЧ,100000028868
28029658,2021-12-24,7:30:00,"79069,226",МТЧ,100000065969
28023689,2021-12-24,7:30:00,"952909,940",км,100000065643
28023669,2021-12-24,7:30:00,"69630,739",МТЧ,100000065643
28023590,2021-12-24,7:30:00,"953861,424",км,100000065641
28023637,2021-12-24,7:30:00,"70663,818",МТЧ,100000065641
28023623,2021-12-24,7:30:00,"968271,652",км,100000065640
28023613,2021-12-24,7:30:00,"70164,306",МТЧ,100000065640
28023530,2021-12-24,7:30:00,"1000827,663",км,100000065639
28023518,2021-12-24,7:30:00,"71938,955",МТЧ,100000065639
28023576,2021-12-24,7:30:00,"961384,304",км,100000065638
28023563,2021-12-24,7:30:00,"69929,087",МТЧ,100000065638
28023549,2021-12-24,7:30:00,"1006397,508",км,100000065637
28023390,2021-12-24,7:30:00,"72679,788",МТЧ,100000065637
28023337,2021-12-24,7:30:00,"784703,084",км,100000065636
28023505,2021-12-24,7:30:00,"57864,225",МТЧ,100000065636
28023492,2021-12-24,7:30:00,"790773,578",км,100000065635
28023429,2021-12-24,7:30:00,"60625,243",МТЧ,100000065635
28023454,2021-12-24,7:30:00,"801040,179",км,100000065634
28023410,2021-12-24,7:30:00,"59365,826",МТЧ,100000065634
28023433,2021-12-24,7:30:00,"791765,110",км,100000065633
28023416,2021-12-24,7:30:00,"57936,106",МТЧ,100000065633
28023396,2021-12-24,7:30:00,"785184,060",км,100000065632
28023376,2021-12-24,7:30:00,"57904,542",МТЧ,100000065632
28023358,2021-12-24,7:30:00,"773655,070",км,100000065631
28023343,2021-12-24,7:30:00,"57142,533",МТЧ,100000065631
28023325,2021-12-24,7:30:00,"816570,117",км,100000065630
28023312,2021-12-24,7:30:00,"60613,395",МТЧ,100000065630
28023301,2021-12-24,7:30:00,"832126,477",км,100000065629
28023291,2021-12-24,7:30:00,"60796,392",МТЧ,100000065629
28023170,2021-12-24,7:30:00,"738730,174",км,100000065628
28023251,2021-12-24,7:30:00,"53518,394",МТЧ,100000065628
28023241,2021-12-24,7:30:00,"836672,273",км,100000065627
28023217,2021-12-24,7:30:00,"61271,831",МТЧ,100000065627
28023197,2021-12-24,7:30:00,"869333,843",км,100000065626
28023176,2021-12-24,7:30:00,"62724,111",МТЧ,100000065626
28023155,2021-12-24,7:30:00,"815542,949",км,100000065625
28023138,2021-12-24,7:30:00,"60109,536",МТЧ,100000065625
28023116,2021-12-24,7:30:00,"854484,868",км,100000065624
28023102,2021-12-24,7:30:00,"61925,573",МТЧ,100000065624
28023092,2021-12-24,7:30:00,"871639,509",км,100000065623
28023081,2021-12-24,7:30:00,"63543,095",МТЧ,100000065623
28023069,2021-12-24,7:30:00,"1087039,653",км,100000065622
28023054,2021-12-24,7:30:00,"82005,836",МТЧ,100000065622
28022969,2021-12-24,7:30:00,"1133512,959",км,100000065620
28023031,2021-12-24,7:30:00,"84161,941",МТЧ,100000065620
28022939,2021-12-24,7:30:00,"1039129,947",км,100000065619
28023013,2021-12-24,7:30:00,"79579,956",МТЧ,100000065619
28022997,2021-12-24,7:30:00,"1119704,991",км,100000065618
28022978,2021-12-24,7:30:00,"84070,341",МТЧ,100000065618
28022955,2021-12-24,7:30:00,"1093373,135",км,100000065617
28022880,2021-12-24,7:30:00,"82508,735",МТЧ,100000065617
28022925,2021-12-24,7:30:00,"1134580,863",км,100000065616
28022860,2021-12-24,7:30:00,"85940,289",МТЧ,100000065616
28022902,2021-12-24,7:30:00,"1082715,387",км,100000065615
28022893,2021-12-24,7:30:00,"84026,107",МТЧ,100000065615
28022882,2021-12-24,7:30:00,"1099624,737",км,100000065614
28022867,2021-12-24,7:30:00,"84798,442",МТЧ,100000065614
28022847,2021-12-24,7:30:00,"1141467,958",км,100000065613
28022829,2021-12-24,7:30:00,"85629,007",МТЧ,100000065613
28022808,2021-12-24,7:30:00,"1156361,275",км,100000065612
28022787,2021-12-24,7:30:00,"86870,112",МТЧ,100000065612
28022774,2021-12-24,7:30:00,"1097880,909",км,100000065611
28022762,2021-12-24,7:30:00,"84821,016",МТЧ,100000065611
28022754,2021-12-24,7:30:00,"1133444,057",км,100000065609
28022737,2021-12-24,7:30:00,"81709,166",МТЧ,100000065609
28022719,2021-12-24,7:30:00,"1083683,401",км,100000065608
28022703,2021-12-24,7:30:00,"83909,932",МТЧ,100000065608
28022692,2021-12-24,7:30:00,"1095385,007",км,100000065607
28022683,2021-12-24,7:30:00,"83465,506",МТЧ,100000065607
28022671,2021-12-24,7:30:00,"1178168,948",км,100000065606
28022667,2021-12-24,7:30:00,"88789,747",МТЧ,100000065606
28020659,2021-12-24,7:30:00,"521266,380",км,100000065979
28020643,2021-12-24,7:30:00,"41581,153",МТЧ,100000065979
28020632,2021-12-24,7:30:00,"513896,810",км,100000065978
28020618,2021-12-24,7:30:00,"41747,271",МТЧ,100000065978
28020596,2021-12-24,7:30:00,"514687,696",км,100000065977
28020577,2021-12-24,7:30:00,"40915,654",МТЧ,100000065977
28020479,2021-12-24,7:30:00,"1073255,567",км,100000065976
28020554,2021-12-24,7:30:00,"82596,614",МТЧ,100000065976
28020528,2021-12-24,7:30:00,"998956,002",км,100000065975
28020508,2021-12-24,7:30:00,"78538,589",МТЧ,100000065975
28020492,2021-12-24,7:30:00,"1012551,259",км,100000065974
28020483,2021-12-24,7:30:00,"81615,242",МТЧ,100000065974
28020437,2021-12-24,7:30:00,"1060254,440",км,100000065972
28020416,2021-12-24,7:30:00,"82175,944",МТЧ,100000065972
28020397,2021-12-24,7:30:00,"1027234,588",км,100000065971
28020378,2021-12-24,7:30:00,"82121,817",МТЧ,100000065971
28020364,2021-12-24,7:30:00,"1096665,476",км,100000065970
28020340,2021-12-24,7:30:00,"84213,346",МТЧ,100000065970
28020341,2021-12-24,7:30:00,"1032166,937",км,100000065969
28020312,2021-12-24,7:30:00,"1072581,468",км,100000065968
28020296,2021-12-24,7:30:00,"82043,383",МТЧ,100000065968
28020282,2021-12-24,7:30:00,"1024573,463",км,100000065967
28020273,2021-12-24,7:30:00,"79295,344",МТЧ,100000065967
28020259,2021-12-24,7:30:00,"763412,292",км,100000062399
28020220,2021-12-24,7:30:00,"60666,222",МТЧ,100000062399
28020227,2021-12-24,7:30:00,"760856,229",км,100000062398
28020204,2021-12-24,7:30:00,"58849,936",МТЧ,100000062398
28020194,2021-12-24,7:30:00,"806854,581",км,100000062397
28020182,2021-12-24,7:30:00,"61845,216",МТЧ,100000062397
28020098,2021-12-24,7:30:00,"786542,773",км,100000062396
28020157,2021-12-24,7:30:00,"61555,567",МТЧ,100000062396
28020143,2021-12-24,7:30:00,"806057,854",км,100000062395
28020050,2021-12-24,7:30:00,"61549,524",МТЧ,100000062395
28019989,2021-12-24,7:30:00,"812467,386",км,100000062394
28020107,2021-12-24,7:30:00,"63958,076",МТЧ,100000062394
28020085,2021-12-24,7:30:00,"761498,391",км,100000062393
28020074,2021-12-24,7:30:00,"58642,512",МТЧ,100000062393
28020057,2021-12-24,7:30:00,"63792,868",МТЧ,100000062392
28020034,2021-12-24,7:30:00,"805839,493",км,100000062391
28019950,2021-12-24,7:30:00,"63527,607",МТЧ,100000062391
28020009,2021-12-24,7:30:00,"853715,174",км,100000062390
28019920,2021-12-24,7:30:00,"65188,626",МТЧ,100000062390
28019976,2021-12-24,7:30:00,"729805,010",км,100000062389
28019963,2021-12-24,7:30:00,"55100,987",МТЧ,100000062389
28019954,2021-12-24,7:30:00,"750239,150",км,100000062388
28019936,2021-12-24,7:30:00,"57804,038",МТЧ,100000062388
28019924,2021-12-24,7:30:00,"708163,213",км,100000062387
28019905,2021-12-24,7:30:00,"54959,814",МТЧ,100000062387
28019729,2021-12-24,7:30:00,"713337,028",км,100000062386
28019776,2021-12-24,7:30:00,"54827,299",МТЧ,100000062386
28019850,2021-12-24,7:30:00,"701685,418",км,100000062385
28019865,2021-12-24,7:30:00,"51208,309",МТЧ,100000062385
28019840,2021-12-24,7:30:00,"970941,930",км,100000062384
28019826,2021-12-24,7:30:00,"78703,494",МТЧ,100000062384
28019710,2021-12-24,7:30:00,"1029826,827",км,100000062383
28019802,2021-12-24,7:30:00,"80489,502",МТЧ,100000062383
28019784,2021-12-24,7:30:00,"1049114,902",км,100000062382
28019763,2021-12-24,7:30:00,"79353,203",МТЧ,100000062382
28019749,2021-12-24,7:30:00,"1018317,957",км,100000062381
28019731,2021-12-24,7:30:00,"80521,589",МТЧ,100000062381
28019717,2021-12-24,7:30:00,"1010910,054",км,100000062380
28019697,2021-12-24,7:30:00,"79406,149",МТЧ,100000062380
28019681,2021-12-24,7:30:00,"1221814,795",км,100000062379
28019600,2021-12-24,7:30:00,"94757,199",МТЧ,100000062379
28019633,2021-12-24,7:30:00,"1209960,447",км,100000062377
28019624,2021-12-24,7:30:00,"95534,149",МТЧ,100000062377
28019607,2021-12-24,7:30:00,"1192860,053",км,100000062376
28019585,2021-12-24,7:30:00,"94005,019",МТЧ,100000062376
28019506,2021-12-24,7:30:00,"1209731,410",км,100000062373
28019487,2021-12-24,7:30:00,"95904,892",МТЧ,100000062373
28019548,2021-12-24,7:30:00,"1188919,921",км,100000062372
28019459,2021-12-24,7:30:00,"95892,154",МТЧ,100000062372
28019387,2021-12-24,7:30:00,"1207777,068",км,100000062371
28019359,2021-12-24,7:30:00,"96788,383",МТЧ,100000062371
28019496,2021-12-24,7:30:00,"1219737,108",км,100000062370
28019477,2021-12-24,7:30:00,"100478,750",МТЧ,100000062370
28019464,2021-12-24,7:30:00,"1220942,391",км,100000062369
28019445,2021-12-24,7:30:00,"96886,042",МТЧ,100000062369
28019363,2021-12-24,7:30:00,"1197532,341",км,100000028868
28019318,2021-12-24,7:30:00,"95812,050",МТЧ,100000028868
28017141,2021-12-23,19:30:00,"815305,765",км,100000062392
28016708,2021-12-23,19:30:00,"82031,463",МТЧ,100000065968
28016553,2021-12-23,19:30:00,"82164,264",МТЧ,100000065972
28016309,2021-12-23,19:00:00,"357452,000",км,100000008673
28016241,2021-12-23,19:00:00,"369495,000",км,100000008674
28014361,2021-12-23,19:00:00,"29961,440",МТЧ,100000008674
28014099,2021-12-23,19:00:00,"30671,710",МТЧ,100000008673
28009963,2021-12-23,19:30:00,"871639,509",км,100000065623
28009889,2021-12-23,19:30:00,"63543,095",МТЧ,100000065623
28009941,2021-12-23,19:30:00,"760715,895",км,100000062398
28009927,2021-12-23,19:30:00,"58838,306",МТЧ,100000062398
28009911,2021-12-23,19:30:00,"61537,544",МТЧ,100000062395
28009820,2021-12-23,19:30:00,"805915,266",км,100000062395
28009872,2021-12-23,19:30:00,"54815,559",МТЧ,100000062386
28009854,2021-12-23,19:30:00,"713195,245",км,100000062386
28009847,2021-12-23,19:30:00,"51196,319",МТЧ,100000062385
28009826,2021-12-23,19:30:00,"701564,693",км,100000062385
28009801,2021-12-23,19:30:00,"961214,840",км,100000065638
28009793,2021-12-23,19:30:00,"69917,087",МТЧ,100000065638
28009629,2021-12-23,19:30:00,"60613,243",МТЧ,100000065635
28009693,2021-12-23,19:30:00,"790624,392",км,100000065635
28009677,2021-12-23,19:30:00,"60601,395",МТЧ,100000065630
28009663,2021-12-23,19:30:00,"816387,618",км,100000065630
28009651,2021-12-23,19:30:00,"831939,311",км,100000065629
28009635,2021-12-23,19:30:00,"60784,392",МТЧ,100000065629
28009618,2021-12-23,19:30:00,"738730,174",км,100000065628
28009500,2021-12-23,19:30:00,"53506,394",МТЧ,100000065628
28009435,2021-12-23,19:30:00,"1010777,444",км,100000062380
28009422,2021-12-23,19:30:00,"79394,229",МТЧ,100000062380
28009198,2021-12-23,19:30:00,"1029666,215",км,100000062383
28009160,2021-12-23,19:30:00,"80477,522",МТЧ,100000062383
28009241,2021-12-23,19:30:00,"1048962,498",км,100000062382
28009225,2021-12-23,19:30:00,"79341,283",МТЧ,100000062382
28009208,2021-12-23,19:30:00,"1018174,565",км,100000062381
28009185,2021-12-23,19:30:00,"80510,850",МТЧ,100000062381
28009100,2021-12-23,19:30:00,"78528,056",МТЧ,100000065975
28009162,2021-12-23,19:30:00,"998816,633",км,100000065975
28009147,2021-12-23,19:30:00,"1012404,648",км,100000065974
28009133,2021-12-23,19:30:00,"81603,242",МТЧ,100000065974
28009118,2021-12-23,19:30:00,"1060103,645",км,100000065972
28009086,2021-12-23,19:30:00,"1032032,718",км,100000065969
28009068,2021-12-23,19:30:00,"79058,626",МТЧ,100000065969
28009038,2021-12-23,19:30:00,"1072467,527",км,100000065968
28009023,2021-12-23,19:30:00,"1134580,863",км,100000065616
28009007,2021-12-23,19:30:00,"85928,289",МТЧ,100000065616
28008983,2021-12-23,19:30:00,"1133274,915",км,100000065609
28008920,2021-12-23,19:30:00,"81697,166",МТЧ,100000065609
28008962,2021-12-23,19:30:00,"1083510,075",км,100000065608
28008890,2021-12-23,19:30:00,"83897,932",МТЧ,100000065608
28008776,2021-12-23,19:30:00,"1221684,278",км,100000062379
28008660,2021-12-23,19:30:00,"94745,549",МТЧ,100000062379
28008747,2021-12-23,19:30:00,"95523,289",МТЧ,100000062377
28008716,2021-12-23,19:30:00,"1209814,113",км,100000062377
28008691,2021-12-23,19:30:00,"1209591,910",км,100000062373
28008600,2021-12-23,19:30:00,"95892,892",МТЧ,100000062373
28008663,2021-12-23,19:30:00,"96874,082",МТЧ,100000062369
28008645,2021-12-23,19:30:00,"1220854,356",км,100000062369
28007642,2021-12-23,19:30:00,"82584,984",МТЧ,100000065976
28007570,2021-12-23,19:30:00,"1073097,369",км,100000065976
28007622,2021-12-23,19:30:00,"81994,026",МТЧ,100000065622
28007610,2021-12-23,19:30:00,"1086860,051",км,100000065622
28007587,2021-12-23,19:30:00,"84059,141",МТЧ,100000065618
28007460,2021-12-23,19:30:00,"1119519,461",км,100000065618
28007538,2021-12-23,19:30:00,"84014,377",МТЧ,100000065615
28007516,2021-12-23,19:30:00,"1082554,292",км,100000065615
28007501,2021-12-23,19:30:00,"1024423,955",км,100000065967
28007489,2021-12-23,19:30:00,"79283,384",МТЧ,100000065967
28007367,2021-12-23,19:30:00,"57793,030",МТЧ,100000062388
28007346,2021-12-23,19:30:00,"750084,492",км,100000062388
28007304,2021-12-23,19:30:00,"60654,232",МТЧ,100000062399
28007289,2021-12-23,19:30:00,"763266,969",км,100000062399
28007272,2021-12-23,19:30:00,"61833,296",МТЧ,100000062397
28007262,2021-12-23,19:30:00,"806695,256",км,100000062397
28007252,2021-12-23,19:30:00,"791575,208",км,100000065633
28007235,2021-12-23,19:30:00,"57924,576",МТЧ,100000065633
28007197,2021-12-23,19:30:00,"1006227,079",км,100000065637
28007177,2021-12-23,19:30:00,"72668,885",МТЧ,100000065637
28007159,2021-12-23,19:30:00,"41569,243",МТЧ,100000065979
28007070,2021-12-23,19:30:00,"521130,874",км,100000065979
28007132,2021-12-23,19:30:00,"513749,716",км,100000065978
28007117,2021-12-23,19:30:00,"41735,411",МТЧ,100000065978
28007081,2021-12-23,19:30:00,"70152,326",МТЧ,100000065640
28007073,2021-12-23,19:30:00,"968098,809",км,100000065640
28007055,2021-12-23,19:30:00,"1000640,980",км,100000065639
28006948,2021-12-23,19:30:00,"71926,955",МТЧ,100000065639
28006492,2021-12-23,19:30:00,"93993,019",МТЧ,100000062376
28006476,2021-12-23,19:30:00,"1192727,282",км,100000062376
28006399,2021-12-23,19:30:00,"1207646,229",км,100000062371
28006445,2021-12-23,19:30:00,"96777,807",МТЧ,100000062371
28006365,2021-12-23,19:30:00,"1197394,903",км,100000028868
28006334,2021-12-23,19:30:00,"95800,080",МТЧ,100000028868
28006203,2021-12-23,19:30:00,"82110,277",МТЧ,100000065971
28006185,2021-12-23,19:30:00,"1027093,344",км,100000065971
28006167,2021-12-23,19:30:00,"1096518,543",км,100000065970
28006149,2021-12-23,19:30:00,"84201,726",МТЧ,100000065970
28006131,2021-12-23,19:30:00,"1133365,061",км,100000065620
28006117,2021-12-23,19:30:00,"84149,941",МТЧ,100000065620
28006103,2021-12-23,19:30:00,"79567,956",МТЧ,100000065619
28006019,2021-12-23,19:30:00,"1038955,495",км,100000065619
28006085,2021-12-23,19:30:00,"82496,735",МТЧ,100000065617
28006067,2021-12-23,19:30:00,"1093198,714",км,100000065617
28006054,2021-12-23,19:30:00,"84798,092",МТЧ,100000065614
28006036,2021-12-23,19:30:00,"1099624,737",км,100000065614
28006021,2021-12-23,19:30:00,"85617,077",МТЧ,100000065613
28006005,2021-12-23,19:30:00,"1141291,252",км,100000065613
28005992,2021-12-23,19:30:00,"86858,182",МТЧ,100000065612
28005984,2021-12-23,19:30:00,"1156209,514",км,100000065612
28005969,2021-12-23,19:30:00,"84809,146",МТЧ,100000065611
28005953,2021-12-23,19:30:00,"1097705,974",км,100000065611
28005936,2021-12-23,19:30:00,"1095200,899",км,100000065607
28005921,2021-12-23,19:30:00,"83455,172",МТЧ,100000065607
28005841,2021-12-23,19:30:00,"57852,225",МТЧ,100000065636
28005824,2021-12-23,19:30:00,"784525,252",км,100000065636
28005807,2021-12-23,19:30:00,"800860,899",км,100000065634
28005719,2021-12-23,19:30:00,"59353,826",МТЧ,100000065634
28005778,2021-12-23,19:30:00,"773492,688",км,100000065631
28005630,2021-12-23,19:30:00,"57130,533",МТЧ,100000065631
28005748,2021-12-23,19:30:00,"854366,742",км,100000065624
28005732,2021-12-23,19:30:00,"61916,863",МТЧ,100000065624
28005723,2021-12-23,19:30:00,"786432,533",км,100000062396
28005705,2021-12-23,19:30:00,"61543,787",МТЧ,100000062396
28005692,2021-12-23,19:30:00,"812326,891",км,100000062394
28005684,2021-12-23,19:30:00,"63946,116",МТЧ,100000062394
28005668,2021-12-23,19:30:00,"761338,905",км,100000062393
28005590,2021-12-23,19:30:00,"58630,782",МТЧ,100000062393
28005636,2021-12-23,19:30:00,"729805,010",км,100000062389
28005616,2021-12-23,19:30:00,"55100,987",МТЧ,100000062389
28005559,2021-12-23,19:30:00,"708017,407",км,100000062387
28005591,2021-12-23,19:30:00,"54949,081",МТЧ,100000062387
28004211,2021-12-23,19:30:00,"95880,434",МТЧ,100000062372
28004140,2021-12-23,19:30:00,"1188774,437",км,100000062372
28004193,2021-12-23,19:30:00,"1219603,955",км,100000062370
28004183,2021-12-23,19:30:00,"100466,750",МТЧ,100000062370
28004081,2021-12-23,19:30:00,"78691,574",МТЧ,100000062384
28004073,2021-12-23,19:30:00,"970794,514",км,100000062384
28004052,2021-12-23,19:30:00,"88789,747",МТЧ,100000065606
28004037,2021-12-23,19:30:00,"1178168,948",км,100000065606
28004011,2021-12-23,19:30:00,"836482,049",км,100000065627
28004002,2021-12-23,19:30:00,"61259,831",МТЧ,100000065627
28003987,2021-12-23,19:30:00,"869157,781",км,100000065626
28003972,2021-12-23,19:30:00,"62712,311",МТЧ,100000065626
28003959,2021-12-23,19:30:00,"815369,462",км,100000065625
28003939,2021-12-23,19:30:00,"60097,536",МТЧ,100000065625
28003915,2021-12-23,19:30:00,"63792,868",МТЧ,100000062392
28003882,2021-12-23,19:30:00,"63516,097",МТЧ,100000062391
28003866,2021-12-23,19:30:00,"805750,336",км,100000062391
28003854,2021-12-23,19:30:00,"65177,820",МТЧ,100000062390
28003844,2021-12-23,19:30:00,"853571,782",км,100000062390
28003793,2021-12-23,19:30:00,"57892,542",МТЧ,100000065632
28003782,2021-12-23,19:30:00,"785003,009",км,100000065632
28003708,2021-12-23,19:30:00,"40903,744",МТЧ,100000065977
28003687,2021-12-23,19:30:00,"514544,304",км,100000065977
28003604,2021-12-23,19:30:00,"69619,379",МТЧ,100000065643
28003585,2021-12-23,19:30:00,"952738,545",км,100000065643
28003539,2021-12-23,19:30:00,"70663,818",МТЧ,100000065641
28003556,2021-12-23,19:30:00,"953861,424",км,100000065641
28003406,2021-12-23,7:30:00,"82153,479",МТЧ,100000065972
27996693,2021-12-23,7:30:00,"952605,292",км,100000065643
27996684,2021-12-23,7:30:00,"69608,029",МТЧ,100000065643
27996673,2021-12-23,7:30:00,"953861,424",км,100000065641
27996661,2021-12-23,7:30:00,"70663,818",МТЧ,100000065641
27996653,2021-12-23,7:30:00,"967860,949",км,100000065640
27996641,2021-12-23,7:30:00,"70140,406",МТЧ,100000065640
27996549,2021-12-23,7:30:00,"1000481,012",км,100000065639
27996529,2021-12-23,7:30:00,"71915,905",МТЧ,100000065639
27996597,2021-12-23,7:30:00,"961063,240",км,100000065638
27996489,2021-12-23,7:30:00,"69905,087",МТЧ,100000065638
27996567,2021-12-23,7:30:00,"1006055,041",км,100000065637
27996460,2021-12-23,7:30:00,"72658,371",МТЧ,100000065637
27996536,2021-12-23,7:30:00,"784508,676",км,100000065636
27996516,2021-12-23,7:30:00,"57850,225",МТЧ,100000065636
27996493,2021-12-23,7:30:00,"790455,894",км,100000065635
27996475,2021-12-23,7:30:00,"60601,243",МТЧ,100000065635
27996462,2021-12-23,7:30:00,"800808,595",км,100000065634
27996445,2021-12-23,7:30:00,"59342,136",МТЧ,100000065634
27996429,2021-12-23,7:30:00,"791422,321",км,100000065633
27996414,2021-12-23,7:30:00,"57912,966",МТЧ,100000065633
27996398,2021-12-23,7:30:00,"784834,028",км,100000065632
27996340,2021-12-23,7:30:00,"57880,692",МТЧ,100000065632
27996372,2021-12-23,7:30:00,"773311,959",км,100000065631
27996250,2021-12-23,7:30:00,"57118,533",МТЧ,100000065631
27996351,2021-12-23,7:30:00,"816206,406",км,100000065630
27996344,2021-12-23,7:30:00,"60589,515",МТЧ,100000065630
27996325,2021-12-23,7:30:00,"831755,524",км,100000065629
27996308,2021-12-23,7:30:00,"60772,392",МТЧ,100000065629
27996296,2021-12-23,7:30:00,"738730,174",км,100000065628
27996281,2021-12-23,7:30:00,"53494,394",МТЧ,100000065628
27996190,2021-12-23,7:30:00,"836319,184",км,100000065627
27996257,2021-12-23,7:30:00,"61247,831",МТЧ,100000065627
27996236,2021-12-23,7:30:00,"868984,133",км,100000065626
27996221,2021-12-23,7:30:00,"62700,501",МТЧ,100000065626
27996214,2021-12-23,7:30:00,"815196,136",км,100000065625
27996196,2021-12-23,7:30:00,"60085,536",МТЧ,100000065625
27996174,2021-12-23,7:30:00,"854202,428",км,100000065624
27996162,2021-12-23,7:30:00,"61904,863",МТЧ,100000065624
27996141,2021-12-23,7:30:00,"871639,509",км,100000065623
27996126,2021-12-23,7:30:00,"63543,095",МТЧ,100000065623
27996040,2021-12-23,7:30:00,"1086693,645",км,100000065622
27996103,2021-12-23,7:30:00,"81982,906",МТЧ,100000065622
27996090,2021-12-23,7:30:00,"1133192,379",км,100000065620
27996076,2021-12-23,7:30:00,"84137,941",МТЧ,100000065620
27996061,2021-12-23,7:30:00,"1038797,780",км,100000065619
27996047,2021-12-23,7:30:00,"79555,956",МТЧ,100000065619
27996025,2021-12-23,7:30:00,"1119358,986",км,100000065618
27996008,2021-12-23,7:30:00,"84047,141",МТЧ,100000065618
27995986,2021-12-23,7:30:00,"1093026,354",км,100000065617
27995975,2021-12-23,7:30:00,"82484,815",МТЧ,100000065617
27995957,2021-12-23,7:30:00,"1134580,863",км,100000065616
27995944,2021-12-23,7:30:00,"85916,289",МТЧ,100000065616
27995850,2021-12-23,7:30:00,"1082401,405",км,100000065615
27995923,2021-12-23,7:30:00,"84002,377",МТЧ,100000065615
27995913,2021-12-23,7:30:00,"1099549,742",км,100000065614
27995898,2021-12-23,7:30:00,"84793,542",МТЧ,100000065614
27995881,2021-12-23,7:30:00,"1141118,409",км,100000065613
27995800,2021-12-23,7:30:00,"85605,077",МТЧ,100000065613
27995864,2021-12-23,7:30:00,"1156050,994",км,100000065612
27995852,2021-12-23,7:30:00,"86846,182",МТЧ,100000065612
27995837,2021-12-23,7:30:00,"1097681,995",км,100000065611
27995823,2021-12-23,7:30:00,"84805,566",МТЧ,100000065611
27995806,2021-12-23,7:30:00,"1133102,555",км,100000065609
27995720,2021-12-23,7:30:00,"81685,166",МТЧ,100000065609
27995759,2021-12-23,7:30:00,"1083351,716",км,100000065608
27995737,2021-12-23,7:30:00,"83885,932",МТЧ,100000065608
27995724,2021-12-23,7:30:00,"1095021,136",км,100000065607
27995708,2021-12-23,7:30:00,"83443,192",МТЧ,100000065607
27995692,2021-12-23,7:30:00,"1178168,948",км,100000065606
27995685,2021-12-23,7:30:00,"88789,747",МТЧ,100000065606
27993728,2021-12-23,7:30:00,"521014,841",км,100000065979
27993708,2021-12-23,7:30:00,"41557,273",МТЧ,100000065979
27993688,2021-12-23,7:30:00,"513613,244",км,100000065978
27993671,2021-12-23,7:30:00,"41725,092",МТЧ,100000065978
27993661,2021-12-23,7:30:00,"514428,110",км,100000065977
27993651,2021-12-23,7:30:00,"40891,754",МТЧ,100000065977
27993643,2021-12-23,7:30:00,"1072972,001",км,100000065976
27993633,2021-12-23,7:30:00,"82573,404",МТЧ,100000065976
27993617,2021-12-23,7:30:00,"998670,361",км,100000065975
27993597,2021-12-23,7:30:00,"78516,416",МТЧ,100000065975
27993579,2021-12-23,7:30:00,"1012307,122",км,100000065974
27993564,2021-12-23,7:30:00,"81591,242",МТЧ,100000065974
27993523,2021-12-23,7:30:00,"1059949,631",км,100000065972
