,level_1_description,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,eo_description,teh_mesto,level_upper,sap_operation_status,operation_start_date,operation_finish_date
54990,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003985,61,Самосвалы БелАЗ-7540,Самосвал карьерный БЕЛАЗ-7540К №57,11-RUD-CGTR-SEBT-BE12,11-RUD-CGTR-SEBT-BELZ,СИНХ,2016-12-16,2026-12-31
55008,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003985,61,Самосвалы БелАЗ-7540,Самосвал карьерный БЕЛАЗ-7540К №58,11-RUD-CGTR-SEBT-BE13,11-RUD-CGTR-SEBT-BELZ,СИНХ,2016-12-16,2026-12-31
55022,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003985,61,Самосвалы БелАЗ-7540,Самосвал карьерный БЕЛАЗ-7540К №59,11-RUD-CGTR-SEBT-BE14,11-RUD-CGTR-SEBT-BELZ,СИНХ,2021-09-01,2026-12-31
55061,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,Самосвал карьерный 785C №446,11-RUD-CGTR-SEBT-CC45,11-RUD-CGTR-SEBT-C785,СИНХ,2016-08-10,2030-07-31
55106,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,Самосвал карьерный 785C №447,11-RUD-CGTR-SEBT-CC46,11-RUD-CGTR-SEBT-C785,СИНХ,2016-08-10,2030-07-31
55113,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,Самосвал карьерный 785C №448,11-RUD-CGTR-SEBT-CC47,11-RUD-CGTR-SEBT-C785,СИНХ,2016-08-10,2030-07-31
55126,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,Самосвал карьерный 785C №449,11-RUD-CGTR-SEBT-CC48,11-RUD-CGTR-SEBT-C785,СИНХ,2016-08-10,2030-07-31
55139,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960000001,65,Самосвалы CAT 785C,Самосвал карьерный 785C №450,11-RUD-CGTR-SEBT-CC49,11-RUD-CGTR-SEBT-C785,СИНХ,2016-08-10,2030-07-31
55188,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №701,11-RUD-CGTR-SEBT-CD01,11-RUD-CGTR-SEBT-C793,СИНХ,2017-11-01,2029-11-30
55245,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №702,11-RUD-CGTR-SEBT-CD02,11-RUD-CGTR-SEBT-C793,СИНХ,2017-11-03,2029-11-30
55274,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №703,11-RUD-CGTR-SEBT-CD03,11-RUD-CGTR-SEBT-C793,СИНХ,2017-11-09,2029-11-30
55302,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №704,11-RUD-CGTR-SEBT-CD04,11-RUD-CGTR-SEBT-C793,СИНХ,2017-11-30,2029-11-30
55457,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №705,11-RUD-CGTR-SEBT-CD05,11-RUD-CGTR-SEBT-C793,СИНХ,2017-11-30,2029-11-30
55465,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №714,11-RUD-CGTR-SEBT-CD13,11-RUD-CGTR-SEBT-C793,СИНХ,2018-02-26,2030-02-28
55669,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №706,11-RUD-CGTR-SEBT-CD06,11-RUD-CGTR-SEBT-C793,СИНХ,2017-12-21,2029-12-31
56050,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №707,11-RUD-CGTR-SEBT-CD07,11-RUD-CGTR-SEBT-C793,СИНХ,2017-12-18,2029-12-31
56051,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №708,11-RUD-CGTR-SEBT-CD08,11-RUD-CGTR-SEBT-C793,СИНХ,2017-12-27,2029-12-31
56060,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №710,11-RUD-CGTR-SEBT-CD10,11-RUD-CGTR-SEBT-C793,СИНХ,2018-01-31,2029-12-31
56067,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №709,11-RUD-CGTR-SEBT-CD09,11-RUD-CGTR-SEBT-C793,СИНХ,2018-02-05,2030-02-28
56074,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №711,11-RUD-CGTR-SEBT-CD11,11-RUD-CGTR-SEBT-C793,СИНХ,2018-02-09,2030-02-28
56081,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №712,11-RUD-CGTR-SEBT-CD12,11-RUD-CGTR-SEBT-C793,СИНХ,2018-02-22,2030-02-28
56088,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №717,11-RUD-CGTR-SEBT-CD16,11-RUD-CGTR-SEBT-C793,СИНХ,2018-04-10,2030-04-30
56102,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №715,11-RUD-CGTR-SEBT-CD14,11-RUD-CGTR-SEBT-C793,СИНХ,2018-04-12,2030-04-30
56184,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №716,11-RUD-CGTR-SEBT-CD15,11-RUD-CGTR-SEBT-C793,СИНХ,2018-04-25,2030-04-30
56225,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №718,11-RUD-CGTR-SEBT-CD17,11-RUD-CGTR-SEBT-C793,СИНХ,2018-05-03,2030-05-31
56412,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №719,11-RUD-CGTR-SEBT-CD18,11-RUD-CGTR-SEBT-C793,СИНХ,2018-05-11,2030-05-31
56534,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №720,11-RUD-CGTR-SEBT-CD19,11-RUD-CGTR-SEBT-C793,СИНХ,2018-05-18,2030-05-31
56549,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №721,11-RUD-CGTR-SEBT-CD20,11-RUD-CGTR-SEBT-C793,СИНХ,2018-05-24,2030-05-31
56764,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №722,11-RUD-CGTR-SEBT-CD21,11-RUD-CGTR-SEBT-C793,СИНХ,2018-05-31,2030-05-31
56766,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №723,11-RUD-CGTR-SEBT-CD22,11-RUD-CGTR-SEBT-C793,СИНХ,2018-06-25,2030-06-30
56767,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №724,11-RUD-CGTR-SEBT-CD23,11-RUD-CGTR-SEBT-C793,СИНХ,2018-06-30,2030-06-30
56772,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №725,11-RUD-CGTR-SEBT-CD24,11-RUD-CGTR-SEBT-C793,СИНХ,2018-07-16,2030-07-31
56773,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №726,11-RUD-CGTR-SEBT-CD25,11-RUD-CGTR-SEBT-C793,СИНХ,2018-07-28,2030-07-31
56774,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №727,11-RUD-CGTR-SEBT-CD26,11-RUD-CGTR-SEBT-C793,СИНХ,2018-08-02,2030-08-31
56793,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №728,11-RUD-CGTR-SEBT-CD27,11-RUD-CGTR-SEBT-C793,СИНХ,2018-08-10,2030-08-31
56813,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №729,11-RUD-CGTR-SEBT-CD28,11-RUD-CGTR-SEBT-C793,СИНХ,2018-08-17,2030-08-31
56826,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №730,11-RUD-CGTR-SEBT-CD29,11-RUD-CGTR-SEBT-C793,СИНХ,2018-08-24,2030-08-31
56833,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №731,11-RUD-CGTR-SEBT-CD30,11-RUD-CGTR-SEBT-C793,СИНХ,2018-09-03,2030-09-30
56869,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №732,11-RUD-CGTR-SEBT-CD31,11-RUD-CGTR-SEBT-C793,СИНХ,2018-09-10,2030-09-30
56872,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №733,11-RUD-CGTR-SEBT-CD32,11-RUD-CGTR-SEBT-C793,СИНХ,2018-09-15,2030-09-30
57079,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №734,11-RUD-CGTR-SEBT-CD33,11-RUD-CGTR-SEBT-C793,СИНХ,2018-09-20,2030-09-30
57086,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №735,11-RUD-CGTR-SEBT-CD34,11-RUD-CGTR-SEBT-C793,СИНХ,2018-09-30,2030-09-30
57090,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003679,70,Самосвалы Komatsu 830E-1AC,Самосвал карьерный 830E-1AC №601,11-RUD-CGTR-SEBT-KE01,11-RUD-CGTR-SEBT-K830,СИНХ,2016-08-02,2027-07-31
57119,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003679,70,Самосвалы Komatsu 830E-1AC,Самосвал карьерный 830E-1AC №602,11-RUD-CGTR-SEBT-KE02,11-RUD-CGTR-SEBT-K830,СИНХ,2016-08-04,2027-07-31
57133,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003679,70,Самосвалы Komatsu 830E-1AC,Самосвал карьерный 830E-1AC №606,11-RUD-CGTR-SEBT-KE06,11-RUD-CGTR-SEBT-K830,СИНХ,2016-08-23,2027-07-31
57143,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003679,70,Самосвалы Komatsu 830E-1AC,Самосвал карьерный 830E-1AC №604,11-RUD-CGTR-SEBT-KE04,11-RUD-CGTR-SEBT-K830,СИНХ,2016-08-08,2027-07-31
57165,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003679,70,Самосвалы Komatsu 830E-1AC,Самосвал карьерный 830E-1AC №603,11-RUD-CGTR-SEBT-KE03,11-RUD-CGTR-SEBT-K830,СИНХ,2016-08-07,2027-07-31
57175,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003679,70,Самосвалы Komatsu 830E-1AC,Самосвал карьерный 830E-1AC №605,11-RUD-CGTR-SEBT-KE05,11-RUD-CGTR-SEBT-K830,СИНХ,2016-08-21,2027-07-31
57192,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003598,63,Самосвалы CAT 777E,Самосвал карьерный 777E №152,11-RUD-CGTR-SEBT-CE03,11-RUD-CGTR-SEBT-C77E,СИНХ,2019-05-24,2029-05-31
57195,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003598,63,Самосвалы CAT 777E,Самосвал карьерный 777E №151,11-RUD-CGTR-SEBT-CE02,11-RUD-CGTR-SEBT-C77E,СИНХ,2019-05-21,2029-05-31
57786,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003598,63,Самосвалы CAT 777E,Самосвал карьерный 777E №150,11-RUD-CGTR-SEBT-CE01,11-RUD-CGTR-SEBT-C77E,СИНХ,2019-05-21,2029-05-31
57952,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №736,11-RUD-CGTR-SEBT-CD35,11-RUD-CGTR-SEBT-C793,СИНХ,2019-09-06,2031-09-30
58047,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №737,11-RUD-CGTR-SEBT-CD36,11-RUD-CGTR-SEBT-C793,СИНХ,2019-10-01,2031-10-31
58175,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №738,11-RUD-CGTR-SEBT-CD37,11-RUD-CGTR-SEBT-C793,СИНХ,2019-10-24,2031-10-31
58183,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №739,11-RUD-CGTR-SEBT-CD38,11-RUD-CGTR-SEBT-C793,СИНХ,2019-11-06,2031-11-30
58252,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №740,11-RUD-CGTR-SEBT-CD39,11-RUD-CGTR-SEBT-C793,СИНХ,2019-11-14,2031-11-30
58275,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №741,11-RUD-CGTR-SEBT-CD40,11-RUD-CGTR-SEBT-C793,СИНХ,2019-11-23,2031-11-30
58291,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №742,11-RUD-CGTR-SEBT-CD41,11-RUD-CGTR-SEBT-C793,СИНХ,2019-12-16,2031-12-31
58424,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №743,11-RUD-CGTR-SEBT-CD42,11-RUD-CGTR-SEBT-C793,СИНХ,2019-12-21,2031-12-31
58447,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960000002,72,Самосвалы Komatsu HD1500-8,Самосвал карьерный HD1500-8 №311,11-RUD-CGTR-SEBT-KM01,11-RUD-CGTR-SEBT-K150,СИНХ,2019-12-28,2031-12-31
58476,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №744,11-RUD-CGTR-SEBT-CD43,11-RUD-CGTR-SEBT-C793,СИНХ,2020-01-01,2031-12-31
58487,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №745,11-RUD-CGTR-SEBT-CD44,11-RUD-CGTR-SEBT-C793,СИНХ,2020-01-03,2031-12-31
58506,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003598,63,Самосвалы CAT 777E,Самосвал карьерный 777E №154,11-RUD-CGTR-SEBT-CE05,11-RUD-CGTR-SEBT-C77E,СИНХ,2019-12-30,2029-12-31
58519,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003598,63,Самосвалы CAT 777E,Самосвал карьерный 777E №153,11-RUD-CGTR-SEBT-CE04,11-RUD-CGTR-SEBT-C77E,СИНХ,2019-12-21,2029-12-31
58554,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №746,11-RUD-CGTR-SEBT-CD45,11-RUD-CGTR-SEBT-C793,СИНХ,2020-10-06,2032-10-31
58566,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №747,11-RUD-CGTR-SEBT-CD46,11-RUD-CGTR-SEBT-C793,СИНХ,2020-10-08,2032-10-31
58691,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №748,11-RUD-CGTR-SEBT-CD47,11-RUD-CGTR-SEBT-C793,СИНХ,2020-10-11,2032-10-31
58766,Олимпиадинский ГОК,E01_01,Самосвалы карьерные,960003596,67,Самосвалы CAT 793D,Самосвал карьерный 793D №749,11-RUD-CGTR-SEBT-CD48,11-RUD-CGTR-SEBT-C793,СИНХ,2020-10-19,2032-10-31
